,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
372,MIYGIL,j.jssc.2007.12.008,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jssc.2007.12.008.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jssc.2007.12.008,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jssc.2007.12.008.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jssc.2007.12.008.html,http://dx.doi.org/10.1016/j.jssc.2007.12.008,662199.0,C 2/c (15),"a 13.8507(12)Å b 7.8719(7)Å c 10.7961(16)Å, α 90° β 118.0310(10)° γ 90°",,CSD,Th2C8H8O20,38,1.39916,2.551,3.2883312848702437,PBE-D3BJ,"['Th 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 3, 2]",True,False,-275.87660639,-3.43389,-272.44271639,3.215321,True,3.034986,-0.180335,0.0
373,MIZKOW,b715058j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b715058j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b715058j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b715058j.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b715058j.html,http://dx.doi.org/10.1039/b715058j,662230.0,P 21/c (14),"a 9.6773(5)Å b 21.6939(9)Å c 9.3825(6)Å, α 90° β 115.312(2)° γ 90°",,CSD,Cu4La4C56H32N8O32,136,3.20274,3.76888,1.9988305197245664,PBE-D3BJ,"['La 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-982.20881586,-11.32513,-970.88368586,1.50956,True,2.30674,0.79718,0.0
374,MOFPUU,15533174.2013.791851,http://d.sunie.top:9009/material/convert/core_qmof_pdf/15533174.2013.791851.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/15533174.2013.791851,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/15533174.2013.791851.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/15533174.2013.791851.html,http://dx.doi.org/10.1080/15533174.2013.791851,929618.0,P 1 (2),"a 10.1450(7)Å b 10.8858(7)Å c 13.8515(10)Å, α 78.7060(10)° β 79.297(2)° γ 86.2530(10)°",,CSD,MnTb2C56H40N8O24,131,1.79332,3.16877,1.8374283639298932,PBE-D3BJ,"['Tb_3 06Sep2000', 'Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-927.10077411,-10.76863,-916.33214411,0.6157350000000001,False,2.177455,1.56172,1.0
375,MOGVAG,j.jssc.2008.05.007,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.jssc.2008.05.007.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.jssc.2008.05.007,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.jssc.2008.05.007.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.jssc.2008.05.007.html,http://dx.doi.org/10.1016/j.jssc.2008.05.007,665261.0,C 2/m (12),"a 18.5934(12)Å b 17.9100(11)Å c 7.4267(5)Å, α 90° β 96.3020(10)° γ 90°",,CSD,Zn8C18H26N32O14S2,100,2.44203,3.79632,2.0399100023028174,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-656.53994451,-8.30929,-648.23065451,2.987474,True,2.705682,-0.281792,0.0
376,MOQSIV,zaac.200800354,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.200800354.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.200800354,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.200800354.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.200800354.html,http://dx.doi.org/10.1002/zaac.200800354,685360.0,C 2 2 21 (20),"a 10.5903(18)Å b 24.536(4)Å c 20.907(3)Å, α 90° β 90° γ 90°",,CSD,Cd4C112H84N16O16,232,2.29977,3.72458,1.4590026145655832,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1583.19476723,-17.08396,-1566.11080723,2.882295,False,2.236367,-0.645928,0.0
377,MOYMET,cg800732e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg800732e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg800732e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg800732e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg800732e.html,http://dx.doi.org/10.1021/cg800732e,694007.0,P 4 21 c (114),"a 22.1138(10)Å b 22.1138(10)Å c 8.0576(8)Å, α 90° β 90° γ 90°",,CSD,Co8C96H144O56,304,8.30414,9.04809,1.1541720724867488,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1867.98556515,-18.97746,-1849.00810515,0.467005,True,-0.115695,-0.5827,24.0
378,MOZFIR,00958970902769807,http://d.sunie.top:9009/material/convert/core_qmof_pdf/00958970902769807.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/00958970902769807,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/00958970902769807.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/00958970902769807.html,http://dx.doi.org/10.1080/00958970902769807,666422.0,P 1 (1),"a 5.990(4)Å b 7.435(4)Å c 13.323(3)Å, α 102.89(3)° β 101.55(3)° γ 90.85(3)°",,CSD,Tb2C12H12O20,46,1.96456,3.08964,2.645735012308371,PBE-D3BJ,"['Tb_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 3, 1]",True,False,-313.89824623,-3.63939,-310.25885623,1.965851,False,1.738422,-0.227429,0.0
379,MUFHUR,j.inoche.2009.07.028,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2009.07.028.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2009.07.028,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2009.07.028.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2009.07.028.html,http://dx.doi.org/10.1016/j.inoche.2009.07.028,707847.0,P 21/c (14),"a 8.3577(17)Å b 17.593(4)Å c 7.9841(16)Å, α 90° β 109.49(3)° γ 90°",,CSD,Nd4C24H24N8O32,92,1.94418,3.19434,2.2412893052611147,PBE-D3BJ,"['Nd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-647.46196453,-6.94131,-640.52065453,3.426174,False,2.190514,-1.23566,0.0
380,MUGHED,acs.jpcc.5b02359,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.jpcc.5b02359.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.jpcc.5b02359,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.jpcc.5b02359.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.jpcc.5b02359.html,http://dx.doi.org/10.1021/acs.jpcc.5b02359,1045659.0,C 2/c (15),"a 17.927(4)Å b 12.869(3)Å c 11.055(2)Å, α 90.00° β 93.14(3)° γ 90.00°",,CSD,Zn6C28H16N12O12,74,5.74028,6.73545,1.4562767037973017,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-509.7491958,-5.59943,-504.1497658,3.091596,False,0.754988,-2.336608,0.0
381,MUHNAG,c5ra06273j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c5ra06273j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c5ra06273j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c5ra06273j.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c5ra06273j.html,http://dx.doi.org/10.1039/C5RA06273J,1033516.0,P 1 (2),"a 9.2529(12)Å b 10.6355(11)Å c 11.0493(13)Å, α 63.622(11)° β 86.489(10)° γ 74.907(10)°",,CSD,Co3C30H16N8O8,65,3.31087,5.05401,1.4202472206487982,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,True,-474.21679961,-4.89515,-469.32164961,0.4306299999999999,False,0.53118,0.10055,3.0
382,MUHPAI,acs.inorgchem.5b00110,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.inorgchem.5b00110.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/acs.inorgchem.5b00110,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/acs.inorgchem.5b00110.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.inorgchem.5b00110.html,http://dx.doi.org/10.1021/acs.inorgchem.5b00110,1010019.0,P n a m (62),"a 11.406(5)Å b 14.981(7)Å c 16.867(8)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Cu8C84H112I4N36,244,3.65041,4.91762,1.593398436374276,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,False,-1523.74386247,-18.45237,-1505.29149247,2.779113,False,3.396106,0.616993,0.0
383,MUKRIU,b915090k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b915090k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b915090k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b915090k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b915090k.html,http://dx.doi.org/10.1039/b915090k,732613.0,C 2/c (15),"a 20.041(3)Å b 8.2412(8)Å c 24.046(3)Å, α 90° β 111.131(9)° γ 90°",,CSD,Ag4C48H24N44O20,140,2.88705,4.64188,1.7740412150837483,PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1004.34957603,-11.89092,-992.45865603,1.217869,False,1.245892,0.028023,0.0
384,MULQOA,15533170802440755,http://d.sunie.top:9009/material/convert/core_qmof_pdf/15533170802440755.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/15533170802440755,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/15533170802440755.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/15533170802440755.html,http://dx.doi.org/10.1080/15533170802440755,689668.0,P 21/n (14),"a 11.7437(2)Å b 18.9251(3)Å c 13.0101(4)Å, α 90° β 112.316(3)° γ 90°",,CSD,Zn12C40H24N16O40,132,5.34904,5.96747,1.336692888455907,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-896.35781325,-8.58609,-887.77172325,3.068436,False,0.313612,-2.754824,0.0
385,MUPYIG,cg9012894,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg9012894.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg9012894,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg9012894.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg9012894.html,http://dx.doi.org/10.1021/cg9012894,751034.0,P 1 (2),"a 5.5144(10)Å b 8.0021(15)Å c 9.2467(17)Å, α 78.487(3)° β 72.869(3)° γ 87.200(3)°",,CSD,Cd2C4H10N6O10S2,34,2.14849,2.45487,2.5286531956812723,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 2]",False,False,-206.59435853,-3.05048,-203.54387853,4.663522,False,3.918287,-0.745235,0.0
386,MUTVUT,j.inoche.2009.12.010,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2009.12.010.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2009.12.010,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2009.12.010.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2009.12.010.html,http://dx.doi.org/10.1016/j.inoche.2009.12.010,746810.0,C 2 2 21 (20),"a 9.3345(9)Å b 22.203(2)Å c 27.514(3)Å, α 90° β 90° γ 90°",,CSD,Cd4C104H104N16O20,248,3.29708,4.40047,1.410324878151046,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1614.21918123,-17.02429,-1597.19489123,3.438597,True,2.424521,-1.014076,0.0
387,MUVHER,nchem.684,http://d.sunie.top:9009/material/convert/core_qmof_pdf/nchem.684.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/nchem.684,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/nchem.684.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/nchem.684.html,http://dx.doi.org/10.1038/nchem.684,753570.0,P c c m (49),"a 11.3749(17)Å b 12.7239(19)Å c 14.801(2)Å, α 90° β 90° γ 90°",,CSD,Zn2C68H32N20,122,3.59092,5.06353,0.9898292822568135,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 2, 1]",True,False,-892.9580188,-8.11989,-884.8381287999999,1.6633110000000002,False,0.318504,-1.344807,0.0
388,MUXHUI02,15533174.2013.862713,http://d.sunie.top:9009/material/convert/core_qmof_pdf/15533174.2013.862713.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/15533174.2013.862713,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/15533174.2013.862713.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/15533174.2013.862713.html,http://dx.doi.org/10.1080/15533174.2013.862713,857791.0,P 21/c (14),"a 7.7022(5)Å b 9.9152(7)Å c 15.8202(9)Å, α 90.00° β 110.305(3)° γ 90.00°",,CSD,Nd4C32H28N4O32,100,1.08595,2.43425,2.3042269632930945,PBE-D3BJ,"['Nd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-703.21749416,-8.32124,-694.89625416,3.329598,False,2.446745,-0.882853,0.0
389,NABCIE,ic100853h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic100853h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic100853h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic100853h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic100853h.html,http://dx.doi.org/10.1021/ic100853h,748401.0,P 4 c 2 (116),"a 8.3837(3)Å b 8.3837(3)Å c 16.8473(9)Å, α 90° β 90° γ 90°",,CSD,Co2C48F4H40N8,102,2.23098,3.40475,1.3754791515496525,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'F 08Apr2002']",520,"[2, 2, 1]",True,True,-681.95016057,-7.48513,-674.46503057,0.1087399999999996,True,2.308378,2.199638,0.0
390,NACVUI,anie.199610881,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.199610881.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.199610881,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.199610881.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.199610881.html,http://dx.doi.org/10.1002/anie.199610881,123798.0,P 21/c (14),"a 7.314(2)Å b 15.332(4)Å c 12.758(3)Å, α 90° β 94.50(2)° γ 90°",,CSD,Cu4C36H20N16O4,80,3.85382,4.44577,1.1850277171876984,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-563.64288254,-5.33687,-558.30601254,1.863656,True,0.867734,-0.995922,0.0
391,NAFSOF,c5cc10598f,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c5cc10598f.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c5cc10598f,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c5cc10598f.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c5cc10598f.html,http://dx.doi.org/10.1039/C5CC10598F,1442921.0,C c c m (66),"a 13.113(6)Å b 29.058(14)Å c 30.167(12)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Cu4C80H52O20,156,7.40398,8.50677,0.4752759127724942,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-1071.90950472,-7.63425,-1064.27525472,0.996108,False,-2.699385,-3.695493,0.0
392,NANNAU,c7dt00614d,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c7dt00614d.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c7dt00614d,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c7dt00614d.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c7dt00614d.html,http://dx.doi.org/10.1039/C7DT00614D,1520016.0,P 21 21 21 (19),"a 9.3086(4)Å b 21.1829(8)Å c 21.4560(9)Å, α 90° β 90° γ 90°",,CSD,Zn4C176H120N40O16,356,2.35269,4.75256,1.326082972208621,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2494.8449505,-27.55565,-2467.2893005,2.2801970000000003,False,1.966997,-0.3132,0.0
393,NAPZOV,j.solidstatesciences.2011.12.002,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.solidstatesciences.2011.12.002.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.solidstatesciences.2011.12.002,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.solidstatesciences.2011.12.002.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.solidstatesciences.2011.12.002.html,http://dx.doi.org/10.1016/j.solidstatesciences.2011.12.002,775366.0,P n a 21 (33),"a 7.339(4)Å b 15.8458(18)Å c 11.247(3)Å, α 90° β 90° γ 90°",,CSD,Cd4C48H52N4O20,128,1.21809,2.13163,1.8736681089470548,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-812.78650969,-9.7824,-803.00410969,3.461778,True,2.483783,-0.977995,0.0
394,NATXIR,s10870-011-0241-1,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s10870-011-0241-1.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s10870-011-0241-1,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s10870-011-0241-1.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s10870-011-0241-1.html,http://dx.doi.org/10.1007/s10870-011-0241-1,803719.0,P 21/n (14),"a 11.706(4)Å b 6.151(2)Å c 14.063(5)Å, α 90° β 92.255(3)° γ 90°",,CSD,Er4C24H20N8O24,80,1.10525,1.98624,2.897741105033625,PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-575.21563816,-7.29387,-567.92176816,2.5078050000000003,True,2.158901,-0.348904,0.0
395,NAVJAW,anie.200501508,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200501508.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200501508,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200501508.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200501508.html,http://dx.doi.org/10.1002/anie.200501508,270292.0,R 3 (148),"a 26.1102(19)Å b 26.1102(19)Å c 6.7192(10)Å, α 90° β 90° γ 120.00°",,CSD,Co6C24H18O24,72,8.67816,9.86952,1.325616174159873,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,True,-492.73783695,-5.56754,-487.17029695,0.299808,True,-0.344571,-0.644379,18.0
396,NEHZIK,j.micromeso.2005.11.048,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.micromeso.2005.11.048.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.micromeso.2005.11.048,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.micromeso.2005.11.048.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.micromeso.2005.11.048.html,http://dx.doi.org/10.1016/j.micromeso.2005.11.048,282492.0,I 41/a (88),"a 18.3113(9)Å b 18.3113(9)Å c 22.398(2)Å, α 90° β 90° γ 90°",,CSD,Zn8C96H80N32O32,248,4.89285,7.3824,1.1817852645189677,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1683.25686572,-16.31847,-1666.93839572,2.690909,True,0.648049,-2.04286,0.0
397,NELWIL,anie.200600976,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200600976.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200600976,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200600976.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200600976.html,http://dx.doi.org/10.1002/anie.200600976,294513.0,P 21/c (14),"a 4.7094(1)Å b 20.2467(5)Å c 11.2824(4)Å, α 90° β 98.827(4)° γ 90°",,CSD,Cu4C36H20N12O16,88,1.66789,2.31337,1.764239875054272,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 2, 1]",True,True,-619.36851296,-7.33545,-612.0330629599999,0.879361,False,0.867668,-0.011693,0.0
398,NEPWIQ,s160053681205026x,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s160053681205026x.pdf,not_exist,not_exist,http://d.sunie.top:9009/material/convert/core_qmof_html/s160053681205026x.html,http://dx.doi.org/10.1107/S160053681205026X,922553.0,F d d d (70),"a 9.6016(19)Å b 15.701(3)Å c 26.722(5)Å, α 90° β 90° γ 90°",,CSD,Er4C20H24O32,80,2.16558,2.92139,2.400806985755937,PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-543.29839338,-5.49615,-537.8022433799999,3.016913,True,1.350439,-1.666474,0.0
399,NIJSAC,c3cc45310c,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3cc45310c.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3cc45310c,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3cc45310c.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3cc45310c.html,http://dx.doi.org/10.1039/C3CC45310C,926307.0,P 21 21 21 (19),"a 5.7467(5)Å b 17.9631(16)Å c 20.3944(19)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Cu4C64H52N28O32,180,3.53596,3.89573,1.6563111794413052,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-1230.3283929,-14.0065,-1216.3218929,0.996555,False,1.036807,0.040252,0.0
400,NOCLOH,cg700731d,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg700731d.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg700731d,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg700731d.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg700731d.html,http://dx.doi.org/10.1021/cg700731d,686096.0,P 32 (145),"a 10.599(1)Å b 10.599(1)Å c 9.806(2)Å, α 90° β 90° γ 120°",,CSD,Sr3C33H33N3O15,87,1.60079,2.45403,1.692030782100436,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",True,False,-575.98117098,-6.28265,-569.69852098,3.2839469999999995,False,2.226771,-1.057176,0.0
401,NOFQIK,ic500677t,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic500677t.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic500677t,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic500677t.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic500677t.html,http://dx.doi.org/10.1021/ic500677t,981736.0,I m a 2 (46),"a 17.0405(11)Å b 13.6295(11)Å c 7.4617(5)Å, α 90° β 90° γ 90°",,CSD,Cu2C20H28I6N8,64,1.32877,2.01166,2.5898732294576328,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002']",520,"[3, 2, 2]",True,False,-373.93067721,-6.06291,-367.86776721,1.07247,False,2.518965,1.446495,0.0
402,NOHHID,c4ra02942a,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c4ra02942a.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c4ra02942a,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c4ra02942a.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c4ra02942a.html,http://dx.doi.org/10.1039/C4RA02942A,901576.0,P 1 (2),"a 10.3314(15)Å b 12.3196(18)Å c 19.042(3)Å, α 106.785(3)° β 93.694(3)° γ 94.284(3)°",,CSD,Cu8C80H52N24O38,202,2.55847,3.7172,1.7884947673285438,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1406.57572305,-16.77803,-1389.79769305,0.7189530000000001,True,0.871666,0.152713,0.0
